District,Year,flowering_tmax_mean,flowering_tmin_mean,flowering_tmax_max,flowering_tmax_std,flowering_day_night_diff,flowering_rainfall_total,flowering_rainy_days,flowering_extreme_heat_days,flowering_heat_stress_days,grain_filling_tmax_mean,grain_filling_tmin_mean,grain_filling_tmax_max,grain_filling_tmax_std,grain_filling_day_night_diff,grain_filling_rainfall_total,grain_filling_rainy_days,grain_filling_extreme_heat_days,grain_filling_heat_stress_days,maturation_tmax_mean,maturation_tmin_mean,maturation_tmax_max,maturation_tmax_std,maturation_day_night_diff,maturation_rainfall_total,maturation_rainy_days,maturation_extreme_heat_days,seasonal_tmax_mean,seasonal_tmin_mean,seasonal_rainfall_total
Muzaffarnagar,2018,27.88357142857143,11.087500000000002,32.03,3.078093703343166,16.796071428571427,4.99,4,0,8,31.817142857142862,14.501785714285715,36.84,2.3261776900105127,17.315357142857145,2.84,5,2,23,36.181538461538466,18.788076923076922,39.67,2.2865427042724433,17.39346153846154,14.43,9,19,28.809337016574588,12.586022099447515,43.66
Muzaffarnagar,2019,22.964642857142856,9.455714285714283,27.5,2.163168941096573,13.508928571428571,41.05,14,0,0,24.967142857142854,10.571785714285713,29.14,2.317659830507292,14.395357142857142,23.69,15,0,0,34.63384615384616,17.38692307692308,40.14,3.4664945716652453,17.246923076923075,5.420000000000001,7,13,26.679171270718232,12.13386740331492,161.59
Muzaffarnagar,2020,23.930344827586204,8.637241379310346,29.56,3.244313137474579,15.293103448275861,30.96,8,0,0,25.498620689655176,11.784827586206898,28.98,2.342357975779857,13.713793103448275,107.8,18,0,0,30.917692307692313,15.739999999999998,35.2,2.6489428951071146,15.177692307692308,13.5,11,1,26.26598901098901,11.663186813186812,211.57999999999998
Muzaffarnagar,2021,27.58785714285714,11.627142857142857,33.45,3.0297859075358193,15.960714285714287,12.59,5,0,6,31.502499999999998,14.854285714285714,34.51,2.359035623739938,16.648214285714282,5.16,6,0,20,36.47153846153846,18.49923076923077,39.64,1.7531587316787773,17.972307692307695,1.1500000000000001,5,21,27.691436464088397,12.587016574585636,67.19000000000001
Muzaffarnagar,2022,21.530714285714286,8.145357142857145,25.26,2.684272338906392,13.385357142857146,36.38,10,0,0,26.547142857142855,11.518214285714285,34.66,3.458901406776281,15.028928571428569,7.669999999999999,6,0,6,38.22115384615385,19.400000000000002,42.07,2.2819593807481797,18.821153846153845,0.0,0,25,26.865469613259666,12.484806629834255,144.28999999999996
Panipat,2010,26.335714285714285,9.955357142857142,33.49,3.1079020297388764,16.380357142857143,19.39,6,0,5,30.99785714285715,13.29892857142857,36.46,3.1396394663776253,17.69892857142857,3.27,4,2,20,39.49346153846154,20.446153846153848,42.55,1.5083791096609427,19.047307692307694,0.22999999999999998,2,26,29.013149171270715,13.327734806629834,63.81999999999999
Panipat,2011,24.09964285714286,9.504642857142857,28.4,2.0110444718416516,14.595,35.3,12,0,0,25.968571428571433,10.838214285714285,33.44,3.4817010681622746,15.130357142857145,23.470000000000002,14,0,3,34.70615384615385,16.32653846153846,37.26,1.1290033726187951,18.379615384615384,7.989999999999999,7,10,27.20999999999999,11.661436464088396,64.64
Panipat,2012,24.54655172413793,7.919655172413794,28.76,2.822906652803693,16.62689655172414,0.8400000000000001,5,0,0,28.072068965517246,10.445172413793102,32.41,2.148170948422243,17.626896551724137,5.0,6,0,6,36.91269230769231,18.396923076923077,40.36,2.5423242243149207,18.51576923076923,5.3100000000000005,2,21,27.585054945054942,11.573626373626373,57.29999999999999
Panipat,2013,23.27821428571429,9.332142857142857,27.03,2.5951436891231605,13.946071428571427,84.58000000000001,14,0,0,27.194642857142856,11.717142857142857,32.2,3.926418103944628,15.477499999999997,46.24,11,0,10,33.68346153846154,16.913076923076922,38.58,2.6624288795123783,16.770384615384614,9.760000000000002,9,7,27.09325966850829,11.457458563535912,156.56
Panipat,2014,22.951071428571424,8.348571428571427,26.56,2.2836363777580932,14.602500000000001,47.96,14,0,0,25.298214285714284,10.132857142857143,29.78,2.3105235154276,15.165357142857145,28.57,13,0,0,32.91769230769231,16.290384615384617,37.7,2.2130726290699236,16.627307692307692,20.28,16,3,26.850497237569062,11.359834254143648,157.18
Panipat,2015,26.176785714285717,10.312142857142858,31.14,2.47239283342096,15.864642857142858,14.08,10,0,2,26.393571428571427,11.765357142857141,31.14,3.094942366824987,14.628214285714288,94.92999999999998,16,0,3,31.588076923076926,16.50923076923077,36.56,3.5951233850656856,15.078846153846154,44.760000000000005,11,5,27.291049723756906,12.29878453038674,190.40999999999997
Panipat,2016,27.25931034482759,9.999310344827586,32.61,2.946300259931917,17.26,4.96,6,0,8,30.9148275862069,14.367586206896553,34.93,2.1762363000137497,16.547241379310346,23.360000000000003,10,0,20,35.68653846153846,18.599615384615383,41.1,2.9094562272805446,17.086923076923078,2.82,8,16,29.78813186813187,13.38379120879121,31.77
Panipat,2017,26.303928571428575,9.647142857142857,30.7,2.954839519720417,16.656785714285714,2.38,7,0,4,28.055714285714288,11.52357142857143,30.7,1.9156575673496334,16.53214285714286,13.729999999999999,11,0,4,36.42346153846154,18.361538461538462,41.0,3.5372859000173476,18.061923076923076,15.989999999999998,4,17,28.55629834254144,12.550220994475136,94.17
Panipat,2018,27.40892857142858,10.699285714285717,31.99,3.061076232048574,16.709642857142857,7.3100000000000005,5,0,7,31.52678571428572,14.317857142857141,36.5,2.367855810129945,17.208928571428572,1.33,4,2,20,36.165384615384625,18.63769230769231,39.67,2.385986137041422,17.527692307692305,10.01,10,19,28.478618784530383,12.365635359116022,41.55
Panipat,2019,22.582142857142856,8.637142857142857,26.77,1.8530042816261563,13.944999999999999,31.179999999999996,15,0,0,24.571428571428573,10.0325,28.35,1.929904457980036,14.538928571428572,21.16,14,0,0,34.5876923076923,17.13153846153846,40.02,3.7112610338722423,17.456153846153846,3.21,7,13,26.271436464088392,11.781546961325967,138.86
Panipat,2020,23.833448275862064,8.215172413793102,28.69,3.307239111686956,15.618275862068966,23.31,7,0,0,25.61896551724138,11.317241379310344,28.93,2.1300927961469296,14.301724137931034,94.84,17,0,0,30.641538461538463,15.599615384615383,35.24,2.6898099446729575,15.041923076923078,17.21,8,1,25.87835164835165,11.418736263736264,195.51
Panipat,2021,27.215714285714284,11.181785714285713,33.41,3.1187906352390864,16.03392857142857,12.919999999999998,4,0,6,31.258214285714285,14.421428571428573,34.61,2.407865281040493,16.836785714285714,4.559999999999999,8,0,19,36.15153846153846,18.160000000000004,40.13,1.8664119423271854,17.991538461538465,2.0,4,20,27.6385635359116,12.309999999999999,58.58
Panipat,2022,21.91607142857143,8.129285714285714,25.69,2.9023519699843368,13.786785714285715,28.95,9,0,0,27.0325,11.57714285714286,35.6,3.5477072669333714,15.45535714285714,7.15,5,1,7,38.534615384615385,19.54269230769231,42.57,2.1984835332914927,18.99192307692308,0.0,0,26,27.033093922651933,12.475856353591158,131.32999999999998
Patiala,2010,26.233571428571427,10.521428571428572,33.45,3.1610924205099247,15.712142857142856,12.72,8,0,5,30.630000000000003,13.6575,35.95,3.130179263592139,16.9725,3.4000000000000004,9,2,18,39.22153846153846,21.160384615384615,42.17,1.4841528015880097,18.061153846153847,0.12,2,26,29.300497237569058,13.86646408839779,51.06
Patiala,2011,23.925357142857145,10.054642857142856,28.51,2.04930969794593,13.870714285714286,28.41,13,0,0,26.240000000000002,11.480357142857144,34.72,3.619836296687298,14.75964285714286,21.66,13,0,5,34.28384615384615,17.536923076923078,37.55,1.9160105989750205,16.74692307692308,11.699999999999998,10,7,27.16558011049724,12.379171270718233,61.91
Patiala,2012,23.711034482758624,8.08,27.93,2.669162983873926,15.631034482758619,1.63,7,0,0,27.263448275862068,10.577241379310346,31.21,2.226087656889916,16.686206896551724,2.8899999999999997,6,0,2,36.20192307692308,18.529615384615386,39.91,2.6557861649323637,17.672307692307694,3.8,2,20,27.07285714285714,11.957362637362635,65.55
Patiala,2013,23.362500000000004,9.978214285714285,27.29,2.6757783568178466,13.384285714285715,84.04,15,0,0,26.886428571428578,12.27035714285714,32.13,4.090356512838019,14.616071428571429,58.05,11,0,9,33.30423076923077,16.98153846153846,38.02,2.3789412318540752,16.32269230769231,6.959999999999999,10,6,26.993038674033148,11.95745856353591,145.63000000000002
Patiala,2014,22.836785714285714,8.636785714285713,26.28,2.6852478381670757,14.199999999999998,37.690000000000005,14,0,0,25.244642857142857,10.415714285714287,30.31,2.3240569288349215,14.828928571428573,17.689999999999998,12,0,1,32.505,16.185769230769232,37.31,2.18906052908548,16.319230769230767,29.82,15,2,26.50867403314917,11.439226519337016,171.25000000000003
Patiala,2015,25.61071428571429,10.56892857142857,30.44,2.5611469198336803,15.041785714285714,32.78,12,0,1,25.451071428571428,11.716785714285711,30.44,3.0642591265604473,13.734285714285715,110.44000000000001,20,0,1,30.88769230769231,16.534230769230767,36.38,3.4828991460475085,14.353461538461538,39.410000000000004,13,4,26.729889502762433,12.399116022099449,227.74
Patiala,2016,26.743793103448272,10.130689655172414,32.89,3.1623357255957676,16.613103448275865,8.58,9,0,6,29.973793103448273,14.35448275862069,34.63,2.260503126349631,15.619310344827587,52.169999999999995,11,0,13,34.490769230769224,17.985,40.01,2.8898414116721676,16.505769230769232,10.55,12,13,29.260439560439558,13.494230769230771,80.93
Patiala,2017,25.48035714285714,10.0925,30.45,3.2062548616875786,15.387857142857143,5.540000000000001,8,0,1,27.08857142857143,11.348928571428573,30.45,1.955443900131335,15.739642857142856,30.289999999999996,12,0,1,35.1476923076923,17.461923076923078,39.81,3.346090623629083,17.685769230769232,17.49,6,15,27.730994475138118,12.674972375690608,167.06
Patiala,2018,26.374285714285715,10.67,31.08,3.388968409163308,15.704285714285716,23.68,7,0,4,30.20428571428572,14.372142857142853,35.27,2.4124652038502776,15.832142857142857,6.540000000000001,8,2,14,35.30692307692307,18.388076923076923,39.11,2.7084781988869975,16.918846153846154,18.31,11,15,27.612375690607735,12.483867403314918,87.79
Patiala,2019,20.994285714285716,8.608214285714284,23.57,1.7497268116320088,12.386071428571427,67.28999999999999,15,0,0,22.638928571428572,10.05892857142857,25.88,1.8579625226171104,12.580000000000002,45.1,17,0,0,33.3,17.116153846153846,38.94,4.083731626833477,16.183846153846154,5.02,10,10,24.977182320441994,11.793425414364645,219.46000000000004
Patiala,2020,22.933448275862066,8.728275862068967,27.81,3.3822987490146703,14.205172413793099,14.12,9,0,0,24.673793103448276,11.65655172413793,27.56,2.166200448766562,13.017241379310343,91.99,19,0,0,28.98538461538461,15.581923076923077,35.04,2.5711635199173637,13.403461538461539,19.54,14,1,24.907747252747257,11.587637362637361,242.49
Patiala,2021,26.914285714285715,11.688571428571427,33.3,3.345208213163717,15.225714285714286,16.45,6,0,5,31.005357142857143,14.804642857142857,34.53,2.4882099502682156,16.200714285714287,6.210000000000001,9,0,18,35.165769230769236,17.797307692307694,38.98,1.8317339830377624,17.36846153846154,11.97,7,14,27.789116022099453,12.738232044198895,70.59
Patiala,2022,21.841428571428573,8.673571428571428,24.69,2.550560888620549,13.167857142857144,33.72,8,0,0,26.55071428571429,12.251785714285713,35.55,3.608005428848905,14.298928571428574,10.36,7,1,4,38.307307692307695,20.04769230769231,41.98,1.9964179075380135,18.259615384615387,0.09,3,26,27.230828729281768,13.109779005524862,173.42000000000002
Saharanpur,2010,25.747857142857136,10.986428571428572,33.04,3.4589822493123896,14.76142857142857,34.41,6,0,4,30.123571428571427,13.952142857142858,34.25,2.8019123288234233,16.17142857142857,6.95,5,0,17,38.76192307692308,20.951923076923077,42.17,1.874716019520331,17.81,0.03,1,25,28.26182320441989,13.924806629834254,91.96000000000001
Saharanpur,2011,22.93535714285714,10.4425,26.76,1.915489459048227,12.492857142857138,38.84000000000001,14,0,0,25.20357142857143,11.647499999999997,32.64,3.549483232377809,13.556071428571428,23.380000000000003,13,0,2,33.61076923076923,16.961923076923078,36.05,1.108642135504232,16.64884615384615,7.140000000000001,8,3,25.829337016574588,12.042872928176797,81.4
Saharanpur,2012,23.979655172413793,9.474827586206898,28.57,2.787855656694151,14.504827586206899,2.18,5,0,0,27.057931034482756,11.362758620689657,30.25,1.8801697858558732,15.695172413793104,13.059999999999999,6,0,2,35.85961538461539,17.98769230769231,39.33,2.362296307865262,17.87192307692308,2.3600000000000003,2,17,26.386538461538464,12.220274725274724,99.94
Saharanpur,2013,21.717142857142857,10.092500000000001,25.04,2.502554039292003,11.624642857142858,131.68,13,0,0,25.396071428571428,12.39892857142857,29.47,3.6409617566279806,12.997142857142858,57.60999999999999,10,0,0,32.67346153846154,16.82923076923077,38.16,2.770071395914109,15.84423076923077,7.03,8,5,25.803149171270718,12.025027624309393,236.67000000000002
Saharanpur,2014,21.827142857142857,9.314642857142857,25.53,2.098713639780078,12.512500000000001,81.61999999999999,16,0,0,23.74607142857143,10.681785714285713,28.23,2.3207922326872756,13.064285714285715,49.63,13,0,0,31.655769230769234,16.127307692307692,36.16,2.3554467484142747,15.528461538461537,28.43,17,2,26.10513812154696,11.864088397790058,250.75
Saharanpur,2015,26.293928571428573,11.579285714285714,32.02,2.3648151431720117,14.71464285714286,21.710000000000004,11,0,2,25.85107142857143,12.885357142857144,32.02,3.380197604661723,12.965714285714284,136.46,19,0,2,30.913846153846148,16.817692307692308,35.74,3.356829548157698,14.096153846153847,48.230000000000004,13,3,26.926906077348068,12.908397790055247,249.55
Saharanpur,2016,26.857931034482757,11.12241379310345,31.2,2.6860185342812626,15.735517241379311,23.419999999999998,7,0,5,30.206206896551723,14.914482758620691,34.34,2.1112444092679143,15.291724137931036,35.35,11,0,17,35.37692307692308,19.111153846153847,40.78,2.7209641956200294,16.265769230769234,7.43,11,14,29.27423076923077,13.915934065934065,68.94999999999999
Saharanpur,2017,26.785357142857144,11.244285714285713,31.84,2.8176368902863698,15.54107142857143,11.25,8,0,5,27.89107142857143,12.16392857142857,31.84,2.3481487417170817,15.727142857142857,25.820000000000004,13,0,5,35.82153846153846,18.550384615384612,40.73,3.429249121668115,17.271153846153844,33.37,6,15,28.305469613259667,13.349447513812155,143.77
Saharanpur,2018,27.000357142857137,11.197500000000002,31.06,3.2304024312343604,15.802857142857139,10.469999999999999,6,0,6,30.903571428571432,14.507857142857146,36.04,2.1713303897324465,16.395714285714288,8.03,6,2,18,35.15346153846154,18.655,38.92,2.405866068271785,16.49846153846154,24.21,12,16,27.741160220994477,12.82790055248619,82.92
Saharanpur,2019,21.762857142857143,9.963571428571429,25.86,2.084398584800292,11.799285714285713,62.87,17,0,0,23.56,10.755,27.56,2.3760798714596185,12.805000000000001,43.32,18,0,0,33.393846153846155,17.07346153846154,39.24,3.571331490548674,16.320384615384615,13.449999999999998,10,11,25.549889502762426,12.310331491712706,214.10000000000002
Saharanpur,2020,23.108275862068965,9.003103448275864,29.22,3.415450262060749,14.105172413793102,39.49,9,0,0,24.358275862068968,11.882758620689652,27.74,2.501698093246604,12.475517241379311,130.36999999999998,19,0,0,29.549999999999997,15.578846153846154,34.56,2.6268536312478474,13.971153846153848,27.749999999999996,13,0,25.245714285714282,11.911428571428573,301.40000000000003
Saharanpur,2021,27.079642857142858,12.038214285714288,32.73,3.0582244693223393,15.041428571428572,20.43,6,0,6,30.76285714285714,14.982857142857142,33.25,2.138051825486372,15.78,9.450000000000001,7,0,20,35.59653846153846,18.352692307692305,38.35,1.7838765479879872,17.243846153846153,4.03,6,15,27.27243093922652,12.91988950276243,102.73
Saharanpur,2022,20.99142857142857,8.336071428571428,23.85,2.595245958922119,12.655357142857142,43.5,11,0,0,25.825,11.89857142857143,34.25,3.445955761630017,13.92642857142857,11.55,6,0,3,37.418846153846154,19.95384615384615,41.19,2.340484269416185,17.465,0.01,1,21,26.152596685082873,12.938287292817682,178.05
Sri_Ganganagar,2010,26.69142857142857,10.042500000000002,32.92,3.312223952758556,16.64892857142857,6.1000000000000005,6,0,5,31.0975,13.740357142857144,37.34,3.3415195312578647,17.357142857142858,4.54,7,4,18,39.77269230769231,21.156923076923075,42.53,1.2750390039282962,18.61576923076923,0.03,1,26,30.21950276243094,13.96281767955801,15.02
Sri_Ganganagar,2011,25.057142857142857,9.358214285714284,29.12,1.800318607898916,15.69892857142857,17.66,13,0,0,27.258928571428573,11.099642857142857,37.74,4.350943992323807,16.159285714285712,11.780000000000001,13,3,6,35.923846153846156,17.774615384615384,39.85,1.8313472132243565,18.14923076923077,8.45,9,19,28.662928176795585,12.708011049723757,48.879999999999995
Sri_Ganganagar,2012,24.039310344827587,6.914137931034484,29.43,2.734496468449099,17.125172413793102,2.2600000000000002,8,0,0,27.771034482758623,9.831379310344827,33.14,2.6466115058795814,17.939655172413794,1.03,7,0,6,36.565384615384616,18.709230769230768,40.99,3.343424867729773,17.85615384615385,0.31,3,17,27.62934065934066,11.826153846153844,31.64
Sri_Ganganagar,2013,23.526071428571434,9.888571428571428,26.26,2.0342317492173327,13.6375,58.54999999999999,14,0,0,27.45214285714286,11.91,33.12,3.9430307549385835,15.542142857142858,21.61,11,0,11,33.86769230769231,17.595769230769232,38.54,2.8729640550376643,16.271923076923077,8.760000000000002,9,9,27.884419889502762,12.589226519337018,82.99000000000001
Sri_Ganganagar,2014,24.235000000000003,8.182142857142857,27.35,2.0184711853097945,16.052857142857142,2.61,12,0,0,27.038928571428574,10.80107142857143,33.34,2.584494132443508,16.23785714285714,3.8400000000000003,12,0,3,33.76461538461538,17.575769230769232,38.06,2.235248945006763,16.188846153846153,6.59,14,7,27.69977900552486,12.267679558011048,43.75
Sri_Ganganagar,2015,26.36535714285714,10.52035714285714,32.09,3.046224721341164,15.844999999999999,11.790000000000001,10,0,4,26.302142857142854,11.405000000000001,32.09,3.200042079749782,14.897142857142859,52.68000000000001,19,0,3,32.51538461538461,16.98153846153846,38.06,3.2604885900971725,15.533846153846156,22.849999999999994,12,7,27.767292817679564,12.613149171270718,100.89000000000001
Sri_Ganganagar,2016,26.7548275862069,10.28,33.37,3.195858503806869,16.474827586206896,7.54,3,0,8,29.81310344827586,13.773793103448275,34.28,2.776120241642842,16.039310344827587,29.08,11,0,16,34.60307692307692,18.439615384615387,39.28,2.889985147686083,16.163461538461537,2.8500000000000005,11,14,29.716758241758242,13.919999999999998,38.60000000000001
Sri_Ganganagar,2017,27.18535714285714,11.250714285714285,32.13,3.1635124432876793,15.934642857142858,2.3499999999999996,2,0,6,28.7925,12.811071428571427,32.13,1.7717361750763219,15.981428571428571,2.41,6,0,7,36.629615384615384,19.735,41.39,3.502039954962514,16.894615384615385,7.380000000000001,3,17,28.91110497237569,13.424806629834254,41.88
Sri_Ganganagar,2018,27.675714285714285,11.212142857142855,33.13,2.999357250369471,16.463571428571427,4.53,6,0,8,31.725357142857142,15.174285714285714,36.38,2.24275208276838,16.55107142857143,0.8500000000000001,8,2,21,36.667307692307695,19.64,40.74,3.279603095122711,17.027307692307694,5.77,7,19,29.634419889502762,13.393977900552489,16.21
Sri_Ganganagar,2019,22.85571428571428,7.954642857142858,26.56,2.093624234160093,14.901071428571429,14.34,12,0,0,25.024642857142855,9.871428571428572,28.99,1.79511782785226,15.153214285714286,16.159999999999997,13,0,0,35.79769230769231,18.569615384615386,42.19,4.782505040409101,17.228076923076923,0.12000000000000001,5,16,26.739337016574584,12.22939226519337,85.80999999999999
Sri_Ganganagar,2020,25.599310344827586,9.285517241379312,32.42,3.930129887924901,16.313793103448276,2.54,4,0,3,27.04448275862069,11.803793103448278,32.42,3.0590142975975785,15.240689655172412,77.53,15,0,3,29.99076923076923,15.626538461538464,35.32,2.7135142130851984,14.36423076923077,48.339999999999996,14,1,25.708131868131865,11.500164835164833,528.63
Sri_Ganganagar,2021,27.25285714285715,10.155000000000001,33.39,3.176248494270323,17.097857142857144,0.19,3,0,5,31.360714285714288,13.988928571428573,35.38,2.321547900880931,17.371785714285714,0.15000000000000002,3,2,19,35.33615384615385,17.388076923076923,40.25,2.180998077803971,17.948076923076925,9.149999999999999,8,15,28.56911602209945,12.570662983425414,35.22
Sri_Ganganagar,2022,25.422499999999996,9.091785714285715,31.13,2.655457866636464,16.330714285714286,2.5300000000000002,8,0,1,29.74857142857143,13.051428571428572,39.85,4.213232870009824,16.697142857142854,3.1300000000000003,5,3,10,41.19076923076922,21.19192307692308,44.84,1.9434586140732155,19.998846153846156,0.0,0,26,29.89093922651933,14.207513812154696,60.64
